K00497.01,4757437,13.2265400786,2.8339672131,1.113,175.6096,5.0036,1.223,105.5,-33.51,5946,5185,10.52
K00431.01,10843590,19.4795001149,2.799155227,0.774,178.71167,3.1404,0.865,105.7,-42.83,5402,4422,10.62
K00250.01,9757613,12.3564329991,2.849128424,0.537,170.39809,2.7096,0.537,105.8,-76.23,3879,4943,12.79
K00250.02,9757613,17.3543514858,2.6578441836,0.537,149.886479,2.0371,0.537,105.8,-76.23,3879,4943,12.79
K00250.03,9757613,3.5651072587,1.2181785841,0.537,136.26075,1.8717,0.537,105.8,-76.23,3879,4943,12.79
K00289.01,10386922,25.7863994365,3.0663223787,0.958,191.99627,7.8709,1.417,106,-62.34,5866,4842,12.47
K00244.01,4349452,12.5920482201,4.8210470085,1.097,178.528297,2.7306,1.258,106.2,-75.95,6267,4748,11.67
K00116.01,8395660,14.1015425786,2.735321821,0.951,136.279194,3.3539,1.012,106.9,-73.52,5854,7962,9.599
K00116.02,8395660,45.5591724328,2.9736263736,0.951,151.93538,6.802,1.012,106.9,-73.52,5854,7962,9.599
K00116.03,8395660,6.4059872317,0.8185243328,0.951,135.63916,3.262,1.012,106.9,-73.52,5854,7962,9.599
K00289.01,10386922,27.4005403595,3.0567550702,0.958,191.99627,7.8709,1.417,107,-63.87,5866,7889,8.42
K01310.01,10964440,19.4543781596,4.0758314351,1.084,139.4353,3.9622,1.71,107.5,-76.89,5372,5129,11.45
K01363.01,6936909,3.5242050637,2.1940904894,1.093,134.90127,2.2746,0.986,107.8,30.23,5993,5152,10.06
K00898.01,7870390,9.2851667063,2.1724178404,0.508,175.71372,2.4517,0.509,107.9,-26.56,3906,4613,9.709
K00898.02,7870390,4.9130287095,1.6171361502,0.508,172.63153,2.153,0.509,107.9,-26.56,3906,4613,9.709
K01557.01,5371776,3.2192190989,2.8881126554,0.76,133.966333,1.8268,0.691,108,-63.63,4723,6067,11.48
K01557.02,5371776,9.4294657396,2.4769934162,0.76,134.85555,2.9029,0.691,108,-63.63,4723,6067,11.48
K01557.03,5371776,5.1925894042,2.3947695684,0.76,132.43002,1.1165,0.691,108,-63.63,4723,6067,11.48
K01307.01,10973814,44.4282430985,3.4594636252,0.926,172.46196,3.5729,1.071,109.3,-74.6,5514,5284,11.5
K01278.02,8609450,43.2943602349,2.4309338521,0.793,161.31738,6.43,0.872,111.5,-67.76,5600,4237,10.34
K01278.01,8609450,24.2167733824,2.1431906615,0.793,145.07526,6.148,0.872,111.5,-67.76,5600,4237,10.34
K01278.03,8609450,9.0018615983,1.0120622568,0.793,138.0072,4.907,0.872,111.5,-67.76,5600,4237,10.34
K00282.01,5088536,27.2990419269,3.0031788975,0.95,182.103494,5.9291,1.137,111.7,-34.17,5903,4288,11.96
K00282.02,5088536,8.392985509,1.0279337166,0.95,139.06689,3.2893,1.137,111.7,-34.17,5903,4288,11.96
K01557.01,5371776,3.1685079462,2.6784599729,0.76,133.966333,1.8268,0.691,112.8,-76.57,4723,6180,10.2
K01557.02,5371776,9.2809268977,2.2971845319,0.76,134.85555,2.9029,0.691,112.8,-76.57,4723,6180,10.2
K01557.03,5371776,5.1107924882,2.2209294437,0.76,132.43002,1.1165,0.691,112.8,-76.57,4723,6180,10.2
K01932.01,5202905,21.8339672085,3.2809067132,1.421,144.46843,6.617,1.846,114.3,-74.01,6642,5546,8.346
K01015.01,8158127,9.5954486516,4.5923758865,1.204,140.1046,4.4481,1.86,114.4,52.61,5897,4893,7.989
K01015.02,8158127,4.1611996299,2.4687943262,1.204,135.76402,3.585,1.86,114.4,52.61,5897,4893,7.989
K00094.01,6462863,21.7659680746,10.4214245653,1.106,132.741641,6.66405,1.331,114.5,-64.13,6181,6209,11.13
K00094.02,6462863,10.1544907806,3.8806505889,1.106,138.009041,5.2257,1.331,114.5,-64.13,6181,6209,11.13
K00094.03,6462863,52.9171735775,6.332136848,1.106,161.239869,8.5858,1.331,114.5,-64.13,6181,6209,11.13
K00111.01,6678383,11.0216477026,2.2821264127,0.913,137.613711,4.6074,1.005,115,-67.16,5979,5346,12.52
K00111.02,6678383,22.8276535837,2.2529928841,0.913,132.71421,5.8297,1.005,115,-67.16,5979,5346,12.52
K00700.02,8962094,9.4425050425,1.4499578059,0.92,171.97292,3.2069,0.828,115.8,-66.13,5677,5358,8.476
K00700.01,8962094,31.1344374425,2.2770464135,0.92,172.93477,2.9557,0.828,115.8,-66.13,5677,5358,8.476
K00700.03,8962094,14.795571894,1.2355274262,0.92,145.42058,3.742,0.828,115.8,-66.13,5677,5358,8.476
K00111.01,6678383,11.9783540576,2.3449462366,0.913,137.613711,4.6074,1.005,115.9,-65.92,5979,4206,12.28
K00111.02,6678383,24.8091505289,2.3150107527,0.913,132.71421,5.8297,1.005,115.9,-65.92,5979,4206,12.28
K00232.03,4833421,22.515641598,2.1592208869,0.995,142.96728,4.4968,1.191,116.9,-52.44,6038,4980,10.36
K00232.02,4833421,6.0140706318,2.2483630336,0.995,134.01725,3.8314,1.191,116.9,-52.44,6038,4980,10.36
K00232.01,4833421,13.0019560193,5.5961458765,0.995,134.003258,5.0066,1.191,116.9,-52.44,6038,4980,10.36
K00232.04,4833421,39.6298111052,2.3672192292,0.995,162.97984,6.7751,1.191,116.9,-52.44,6038,4980,10.36
K00152.01,8394721,51.438129774,7.3715017065,1.101,158.744665,8.6388,1.324,117,-69.6,6198,6152,11.51
K00152.02,8394721,27.0589538024,3.7476962457,1.101,133.6284,6.8491,1.324,117,-69.6,6198,6152,11.51
K00152.03,8394721,13.3156178935,3.4999146758,1.101,136.61808,5.0197,1.324,117,-69.6,6198,6152,11.51
K00152.02,8394721,27.1497719725,3.4527777778,1.101,133.6284,6.8491,1.324,119.1,-73.78,6198,5445,11.59
K00152.01,8394721,51.6107719557,6.7914141414,1.101,158.744665,8.6388,1.324,119.1,-73.78,6198,5445,11.59
K00152.03,8394721,13.360309202,3.2244949495,1.101,136.61808,5.0197,1.324,119.1,-73.78,6198,5445,11.59
K00508.01,6266741,7.8982990019,3.0854063018,1.086,169.516944,3.6083,1.032,119.4,-64.81,5674,6442,10.94
K00605.01,4832837,2.5676582372,1.6843548387,0.575,169.718913,1.8289,0.557,119.6,-18.39,3939,7586,8.073
K00157.01,6541920,12.5637191932,2.817487007,0.921,138.176157,4.5706,1.046,125.6,-75.57,5657,5495,11.13
K00157.02,6541920,21.8838011052,3.1305411189,0.921,148.455435,5.4921,1.046,125.6,-75.57,5657,5495,11.13
K00157.03,6541920,30.8625608664,4.0305716906,0.921,154.160745,4.2817,1.046,125.6,-75.57,5657,5495,11.13
K00157.04,6541920,45.0324791052,2.4653011312,0.921,225.04604,6.3794,1.046,125.6,-75.57,5657,5495,11.13
K00157.05,6541920,114.1868756118,3.3261999389,0.921,287.28744,9.5574,1.046,125.6,-75.57,5657,5495,11.13
K00238.01,7219825,16.617412462,2.7750802139,1.013,135.0922,4.5568,1.216,125.8,-58.11,6086,6067,8.565
K00238.02,7219825,25.7426061006,1.392513369,1.013,143.9999,4.576,1.216,125.8,-58.11,6086,6067,8.565
K00430.01,10717241,12.5452075484,2.5481289809,0.622,179.404945,2.7075,0.607,129.3,-77.33,4200,5058,10.85
K00331.01,10285631,18.8597510512,3.5379439252,1.038,170.83245,6.9329,1.614,131.3,-37.43,5548,5420,9.906
K01070.01,8240904,6.497957275,3.0031788975,0.947,360.36694,3.6813,1.294,134.6,-66.97,5529,9311,8.734
K00756.01,10872983,10.9505292032,4.0005260389,1.053,171.20116,4.5945,0.972,135.2,-41.47,6046,9550,6.803
K00756.02,10872983,4.0808495083,2.8413992635,1.053,172.97937,3.1402,0.972,135.2,-41.47,6046,9550,6.803
K00117.02,10875245,5.0771162793,1.7468099396,1.113,138.60548,4.1654,1.402,136.3,-3.374,5847,4449,10.23
K00117.01,10875245,15.2777533898,2.9695768972,1.113,138.77799,6.0995,1.402,136.3,-3.374,5847,4449,10.23
K00117.03,10875245,3.2939991635,1.5721289456,1.113,133.49863,3.5797,1.402,136.3,-3.374,5847,4449,10.23
K01060.01,5880320,11.7503622931,2.88137573,0.96,140.21258,6.3461,1.458,136.6,-71.76,6021,5702,9.486
K01060.02,5880320,4.6167803894,1.6437378326,0.96,137.69636,4.66,1.458,136.6,-71.76,6021,5702,9.486
K01060.03,5880320,19.8890699121,2.8620376379,0.96,147.43894,8.536,1.458,136.6,-71.76,6021,5702,9.486
K00547.01,12116489,25.6814146575,4.0494419933,0.822,188.060148,4.4903,0.888,138.4,-77.83,5121,6209,7.505
K01163.01,10468940,3.0406180519,1.8367713004,0.867,135.71829,1.771,1.002,138.8,-22.95,5359,6166,7.676
K00497.01,4757437,13.8363487627,2.8976198458,1.113,175.6096,5.0036,1.223,140.4,-74,5946,6808,8.167
K00123.01,5094751,6.3337203819,2.5093737845,1.009,122.977657,3.784,1.302,142.1,-15.64,5945,4245,9.881
K00749.01,10601284,5.2746737305,2.4258533856,0.831,171.80694,3.0278,0.91,143.5,30.79,5185,4942,8.104
K00749.02,10601284,3.8858875461,1.6172355904,0.831,136.08662,2.5984,0.91,143.5,30.79,5185,4942,8.104
K00168.01,11512246,10.2874233182,3.0585905113,1.036,133.2867,6.0633,1.518,144.6,56.13,5761,4831,10.32
K00168.02,11512246,14.6274911225,2.1690004606,1.036,147.57983,6.0765,1.518,144.6,56.13,5761,4831,10.32
K01557.01,5371776,3.1861675681,2.8870566728,0.76,133.966333,1.8268,0.691,144.8,-55.94,4723,5521,9.112
K01557.02,5371776,9.3326539764,2.4760877514,0.76,134.85555,2.9029,0.691,144.8,-55.94,4723,5521,9.112
K01557.03,5371776,5.139277398,2.3938939671,0.76,132.43002,1.1165,0.691,144.8,-55.94,4723,5521,9.112
K00070.01,6850504,10.5518292662,3.0728637413,0.876,138.608031,3.7768,0.925,144.9,-69.62,5465,4412,11.83
K00070.02,6850504,3.5931910724,1.829330254,0.876,134.5014,2.463,0.925,144.9,-69.62,5465,4412,11.83
K00070.03,6850504,75.4501063425,2.661778291,0.876,164.7292,7.1786,0.925,144.9,-69.62,5465,4412,11.83
K00070.04,6850504,5.9287224279,0.8632794457,0.876,135.92906,2.9815,0.925,144.9,-69.62,5465,4412,11.83
K01102.01,3231341,12.0725163471,4.2875473604,0.884,137.58782,6.221,1.24,144.9,87.75,5896,5188,9.551
K01102.02,3231341,7.9728434789,3.5694872443,0.884,140.56811,5.073,1.24,144.9,87.75,5896,5188,9.551
K01102.03,3231341,18.596601271,44.9255872695,0.884,144.74157,4.529,1.24,144.9,87.75,5896,5188,9.551
K00864.01,6849310,4.4494663905,3.1533735394,0.956,173.576483,2.7251,0.927,145,-40.48,5527,4710,10.67
K00864.02,6849310,20.69071133,2.7275160196,0.956,188.08821,4.556,0.927,145,-40.48,5527,4710,10.67
K00289.01,10386922,27.8416169809,3.2515433123,0.958,191.99627,7.8709,1.417,147.9,-47.82,5866,4196,11.97
K00331.01,10285631,18.3927287649,3.6240700219,1.038,170.83245,6.9329,1.614,149.4,-47.33,5548,5152,9.031
K01779.01,9909735,4.6336207714,3.8750585176,1.051,134.08296,2.757,0.939,150.6,-40.85,5729,5808,9.332
K00085.01,5866724,5.9844631225,2.5460761461,1.231,132.040528,4.0185,1.424,151,-45.6,6181,6180,9.527
K00085.02,5866724,2.2007043973,1.4122766123,1.231,133.498613,3.1341,1.424,151,-45.6,6181,6180,9.527
K00317.01,8121310,22.2562953652,2.9883355177,1.324,206.35965,7.3327,1.403,154.2,64.06,6336,4985,9.064
K00150.01,7626506,8.0415366226,2.2397242568,0.776,134.006366,3.4967,0.812,155.5,-46.77,5551,6561,8.328
K00301.01,3642289,5.7364410103,2.3190516873,1.257,171.71419,4.1628,1.36,156.1,-16.49,6204,6699,8.165
K00271.01,9451706,46.9274735907,2.4979854956,1.225,172.54736,7.0805,1.352,159.3,-82.07,6075,5340,8.966
K00271.02,9451706,28.3640937165,2.5181305399,1.225,209.06737,7.0445,1.352,159.3,-82.07,6075,5340,8.966
K00222.01,4249725,6.1219486677,1.9474196689,0.591,132.654418,2.7455,0.571,159.5,68.79,4090,5272,9.641
K00734.01,10272442,24.0471561627,3.1674123539,0.999,187.92215,7.2518,0.91,160.8,-77.57,5955,4825,11.48
K00459.01,7977197,19.3038355331,3.245007728,0.875,170.10238,3.6227,0.954,162.7,-35.85,5815,4424,11.39
K00939.01,9466668,3.2434662236,2.0592506938,0.949,170.5336,2.6849,1.25,163.3,-33.02,5553,5848,9.804
K00939.02,9466668,5.5899785806,2.010453284,0.949,132.09261,3.1915,1.25,163.3,-33.02,5553,5848,9.804
K00939.03,9466668,1.5513320861,1.5322386679,0.949,132.06388,2.1888,1.25,163.3,-33.02,5553,5848,9.804
K01839.01,5856571,9.8050586574,4.085952381,0.819,132.68264,3.452,1.673,165.1,60.29,5476,5768,9.155
K00253.01,11752906,6.2338923719,2.6876667869,0.581,170.604622,1.7504,0.576,167.5,72.6,3757,4526,10.31
K00730.02,10227020,9.4848842795,2.6027203482,1.055,138.38845,5.7471,1.248,168.2,-49.56,5814,4969,10.07
K00730.01,10227020,14.2420638202,3.3602285092,1.055,176.79399,6.1191,1.248,168.2,-49.56,5814,4969,10.07
K00730.03,10227020,18.9966143281,3.4670565832,1.055,135.05923,7.202,1.248,168.2,-49.56,5814,4969,10.07
K00250.01,9757613,12.7966112738,2.8860900901,0.537,170.39809,2.7096,0.537,168.3,-83.35,3879,4819,10.98
K00250.02,9757613,17.9725726584,2.6923243243,0.537,149.886479,2.0371,0.537,168.3,-83.35,3879,4819,10.98
K00250.03,9757613,3.6921085351,1.233981982,0.537,136.26075,1.8717,0.537,168.3,-83.35,3879,4819,10.98
K00829.01,5358241,18.9020330433,3.1502912621,1.026,174.771,4.4056,1.053,176.6,58.01,5775,4962,10.74
K00829.02,5358241,9.8840633981,2.7867961165,1.026,138.78608,4.793,1.053,176.6,58.01,5775,4962,10.74
K01052.01,5956342,17.7584159076,2.5369617225,0.881,143.33395,4.645,1.067,185.4,-84.93,5839,5248,10.15
K01052.02,5956342,7.1394287632,1.6680023923,0.881,132.17265,3.529,1.067,185.4,-84.93,5839,5248,10.15
K01052.03,5956342,70.737553933,2.3871411483,0.881,125.881,7.358,1.067,185.4,-84.93,5839,5248,10.15
K00431.01,10843590,18.5557718656,2.8781758958,0.774,178.71167,3.1404,0.865,186.8,24.29,5402,5248,9.828
K00431.01,10843590,18.1676154133,2.9551839465,0.774,178.71167,3.1404,0.865,187.3,29.27,5402,6124,7.887
K00510.01,6422155,2.8963301603,2.4942019327,0.964,169.90496,2.7226,1.054,187.5,44.74,5527,6577,8.555
K00510.02,6422155,6.2934439253,2.7831056315,0.964,175.4761,3.5032,1.054,187.5,44.74,5527,6577,8.555
K00510.03,6422155,14.4083366867,2.6001332889,0.964,136.23467,4.097,1.054,187.5,44.74,5527,6577,8.555
K00070.01,6850504,10.6809971482,3.1085187761,0.876,138.608031,3.7768,0.925,187.9,-81.94,5465,4692,11.7
K00070.02,6850504,3.6371763255,1.8505563282,0.876,134.5014,2.463,0.925,187.9,-81.94,5465,4692,11.7
K00070.03,6850504,76.3737121162,2.6926634214,0.876,164.7292,7.1786,0.925,187.9,-81.94,5465,4692,11.7
K00070.04,6850504,6.001297571,0.8732962448,0.876,135.92906,2.9815,0.925,187.9,-81.94,5465,4692,11.7
K00555.01,5709725,3.8298119296,1.5501166861,0.815,172.44778,2.6061,0.898,188.5,66.04,5252,7015,7.609
K00427.01,10189546,25.5484329968,4.3594566353,0.859,191.741225,2.6602,0.986,189.8,64.12,5312,5458,10.48
K00427.02,10189546,44.5785751578,3.0931382793,0.859,153.73786,5.4154,0.986,189.8,64.12,5312,5458,10.48
K00253.01,11752906,6.2693830655,2.6789719626,0.581,170.604622,1.7504,0.576,194.4,11.35,3757,5433,10.44
K00307.01,6289257,20.1179882508,1.7061927841,1.027,176.27119,3.7535,1.031,195.3,-75.82,6023,4793,9.518
K00123.01,5094751,6.7014782729,2.6258038258,1.009,122.977657,3.784,1.302,201.4,26.84,5945,5224,9.705
K00115.01,9579641,5.2472192377,2.9416433762,0.941,133.143089,2.9472,1.087,204.6,-28.93,5779,5610,8.825
K00115.02,9579641,6.9087178284,1.791000559,0.941,139.00492,3.0014,1.087,204.6,-28.93,5779,5610,8.825
K00148.01,5735762,4.8456026059,1.8720661793,0.856,124.061465,2.7361,0.873,206.5,45.67,5192,6095,8.966
K00148.02,5735762,9.8108263788,2.6613697576,0.856,125.339418,3.2641,0.873,206.5,45.67,5192,6095,8.966
K00250.01,9757613,12.5936600099,2.9197593875,0.537,170.39809,2.7096,0.537,208.9,52.34,3879,4747,9.874
K00250.02,9757613,17.6875318566,2.7237331389,0.537,149.886479,2.0371,0.537,208.9,52.34,3879,4747,9.874
K00250.03,9757613,3.6335525567,1.2483776887,0.537,136.26075,1.8717,0.537,208.9,52.34,3879,4747,9.874
K00250.02,9757613,16.64948722,2.5272151899,0.537,149.886479,2.0371,0.537,210.9,57.85,3879,5861,8.591
K00250.01,9757613,11.8545641691,2.7090981013,0.537,170.39809,2.7096,0.537,210.9,57.85,3879,5861,8.591
K00250.03,9757613,3.4203068775,1.158306962,0.537,136.26075,1.8717,0.537,210.9,57.85,3879,5861,8.591
K00238.01,7219825,16.5341403506,2.7141213389,1.013,135.0922,4.5568,1.216,212.9,77.08,6086,6383,9.087
K00238.02,7219825,25.6136064041,1.3619246862,1.013,143.9999,4.576,1.216,212.9,77.08,6086,6383,9.087
K00291.01,10933561,31.3663207559,2.7740532433,0.995,185.1533,7.634,1.4,213.2,51.67,5611,5284,10.56
K00116.01,8395660,13.2018742707,2.7396226415,0.951,136.279194,3.3539,1.012,213.5,63.17,5854,5875,9.75
K00116.02,8395660,42.6525298905,2.9783018868,0.951,151.93538,6.802,1.012,213.5,63.17,5854,5875,9.75
K00116.03,8395660,5.9972898385,0.8198113208,0.951,135.63916,3.262,1.012,213.5,63.17,5854,5875,9.75
K00222.01,4249725,6.387907002,1.9831432821,0.591,132.654418,2.7455,0.571,214.7,64.12,4090,5188,10.52
K00581.01,8822216,7.133465947,3.3004804612,1.01,175.914281,2.7374,0.893,220.5,84.17,5713,4966,9.765
K00041.01,6521045,12.5571407278,2.1578369244,1.05,122.94682,6.3856,1.474,220.6,24.34,5788,4887,9.802
K00041.02,6521045,6.748015196,1.2412336291,1.05,133.17797,4.4679,1.474,220.6,24.34,5788,4887,9.802
K01203.01,3962243,31.126725323,3.5219963983,1.037,160.20696,6.122,0.974,225.9,78.11,5779,6180,10.18
K01203.02,3962243,13.792848575,2.5986622074,1.037,142.8971,3.685,0.974,225.9,78.11,5779,6180,10.18
K00168.01,11512246,11.1604968053,3.0650081833,1.036,133.2867,6.0633,1.518,226,46.89,5761,5248,6.692
K00168.02,11512246,15.8688976717,2.1735515548,1.036,147.57983,6.0765,1.518,226,46.89,5761,5248,6.692
K01240.01,6690082,2.2341147686,1.6770979968,0.926,133.65392,2.0678,1.08,228.4,56.15,5534,6324,8.765
K00671.01,7040629,4.4097408569,1.7775477707,1.213,170.74053,3.3275,1.499,231,69.11,5966,6053,10.05
K00671.02,7040629,7.7863728091,1.6027070064,1.213,132.7755,3.87,1.499,231,69.11,5966,6053,10.05
K00671.03,7040629,16.9558207486,1.6707006369,1.213,144.53203,3.854,1.499,231,69.11,5966,6053,10.05
K00534.01,10554999,6.2480187567,2.6448979592,0.856,174.02214,2.0004,0.766,231.6,67.07,5299,6412,9.381
K00232.01,4833421,12.4447793659,5.5116029222,0.995,134.003258,5.0066,1.191,232.5,-72.73,6038,5943,6.759
K00232.02,4833421,5.7563478905,2.2143962183,0.995,134.01725,3.8314,1.191,232.5,-72.73,6038,5943,6.759
K00232.03,4833421,21.5507721724,2.1266007735,0.995,142.96728,4.4968,1.191,232.5,-72.73,6038,5943,6.759
K00232.04,4833421,37.9315431296,2.3314568113,0.995,162.97984,6.7751,1.191,232.5,-72.73,6038,5943,6.759
K00115.01,9579641,5.4557555127,2.8027237354,0.941,133.143089,2.9472,1.087,234.3,57.39,5779,5943,10.5
K00115.02,9579641,7.1832857882,1.7064202335,0.941,139.00492,3.0014,1.087,234.3,57.39,5779,5943,10.5
K00150.01,7626506,8.6579198632,2.330076199,0.776,134.006366,3.4967,0.812,235,50.33,5551,5408,10.02
K00238.01,7219825,16.8723386759,2.6731112637,1.013,135.0922,4.5568,1.216,237.1,66.06,6086,6223,9.985
K00238.02,7219825,26.1375210806,1.3413461538,1.013,143.9999,4.576,1.216,237.1,66.06,6086,6223,9.985
K00534.01,10554999,6.3271564672,2.643796836,0.856,174.02214,2.0004,0.766,238.9,71.71,5299,5929,11.09
K00341.01,10878263,7.0292668993,2.7460943257,0.884,176.666844,2.9225,0.941,241.2,13.64,5497,4827,9.655
K01102.01,3231341,12.8726073595,4.1284253579,0.884,137.58782,6.221,1.24,243.6,70.19,5896,7727,7.742
K01102.02,3231341,8.5012337686,3.4370143149,0.884,140.56811,5.073,1.24,243.6,70.19,5896,7727,7.742
K01102.03,3231341,19.8290679011,43.2582822086,0.884,144.74157,4.529,1.24,243.6,70.19,5896,7727,7.742
K00312.01,7050989,11.8542121708,2.1453993933,1.193,175.58603,2.7207,1.303,243.9,57.35,6156,4710,11.18
K00123.01,5094751,6.3070961257,2.6162206002,1.009,122.977657,3.784,1.302,244.8,66.38,5945,7568,9.338
K02674.01,8022489,199.645106153,9.5511012752,1.032,272.3864,11.106,1.674,245.4,73.62,5616,6324,9.369
K02674.02,8022489,11.2933845275,1.504900411,1.032,140.00764,6.106,1.674,245.4,73.62,5616,6324,9.369
K00547.01,12116489,25.2459648033,4.0769532271,0.822,188.060148,4.4903,0.888,245.7,65.08,5121,5929,10.04
K01240.01,6690082,2.0564695242,1.7977945444,0.926,133.65392,2.0678,1.08,246.1,58.83,5534,5093,10.18
K00152.02,8394721,26.5070585757,3.607651715,1.101,133.6284,6.8491,1.324,247.1,44.36,6198,5105,10.66
K00152.01,8394721,50.388996149,7.0960422164,1.101,158.744665,8.6388,1.324,247.1,44.36,6198,5105,10.66
K00152.03,8394721,13.0440321549,3.3691292876,1.101,136.61808,5.0197,1.324,247.1,44.36,6198,5105,10.66
K06145.01,6221385,18.7047042804,4.1641277024,1.098,134.3013,4.812,1.485,247.4,41.93,6486,5702,10.26
K06145.02,6221385,31.050738202,3.8162644545,1.098,152.881,5.953,1.485,247.4,41.93,6486,5702,10.26
K00082.01,10187017,16.7426282682,2.5573388773,0.806,134.754877,3.7236,0.741,248.4,45.42,4900,5082,10.91
K00082.02,10187017,10.6930056514,1.3817879418,0.806,134.07991,3.1818,0.741,248.4,45.42,4900,5082,10.91
K00082.03,10187017,28.4686611868,0.9796257796,0.806,145.02866,3.747,0.741,248.4,45.42,4900,5082,10.91
K00082.04,10187017,7.3328116819,0.6496465696,0.806,139.98763,2.757,0.741,248.4,45.42,4900,5082,10.91
K00082.05,10187017,5.4823940401,0.5259043659,0.806,135.85427,2.579,0.741,248.4,45.42,4900,5082,10.91
K00168.01,11512246,10.3327709021,3.0223941739,1.036,133.2867,6.0633,1.518,248.4,61.16,5761,7031,9.217
K00168.02,11512246,14.6919699877,2.1433318161,1.036,147.57983,6.0765,1.518,248.4,61.16,5761,7031,9.217
K00509.01,6381846,4.2841371771,2.6957271095,0.914,169.715517,2.7535,0.943,251.1,-29.05,5456,5572,9.299
K00369.01,7175184,5.6846292168,1.5266304348,1.072,174.42554,1.9531,1.431,251.5,27.94,6070,4323,10.19
K00497.01,4757437,13.166510396,2.7963765772,1.113,175.6096,5.0036,1.223,251.8,74.56,5946,4306,13.41
K00152.02,8394721,27.4319522305,3.583488643,1.101,133.6284,6.8491,1.324,253.5,37.34,6198,5585,9.585
K00152.01,8394721,52.147186809,7.0485148515,1.101,158.744665,8.6388,1.324,253.5,37.34,6198,5585,9.585
K00152.03,8394721,13.4991691343,3.346563774,1.101,136.61808,5.0197,1.324,253.5,37.34,6198,5585,9.585
K00150.01,7626506,8.1622107264,2.1878787879,0.776,134.006366,3.4967,0.812,253.6,50.91,5551,5140,9.575
K00070.01,6850504,11.3607906022,3.1390800562,0.876,138.608031,3.7768,0.925,253.6,81.18,5465,11040,6.888
K00070.02,6850504,3.8686648862,1.86875,0.876,134.5014,2.463,0.925,253.6,81.18,5465,11040,6.888
K00070.03,6850504,81.2345269664,2.719136236,0.876,164.7292,7.1786,0.925,253.6,81.18,5465,11040,6.888
K00070.04,6850504,6.3832509362,0.8818820225,0.876,135.92906,2.9815,0.925,253.6,81.18,5465,11040,6.888
K00116.01,8395660,13.826287243,2.516101083,0.951,136.279194,3.3539,1.012,253.7,71.44,5854,6950,10.5
K00116.02,8395660,44.6698792772,2.7353068592,0.951,151.93538,6.802,1.012,253.7,71.44,5854,6950,10.5
K00116.03,8395660,6.2809454389,0.7529241877,0.951,135.63916,3.262,1.012,253.7,71.44,5854,6950,10.5
K00250.01,9757613,11.8516926095,2.9347379993,0.537,170.39809,2.7096,0.537,254.5,56.06,3879,5117,11.38
K00250.02,9757613,16.6454541746,2.7377061195,0.537,149.886479,2.0371,0.537,254.5,56.06,3879,5117,11.38
K00250.03,9757613,3.4194783683,1.2547819714,0.537,136.26075,1.8717,0.537,254.5,56.06,3879,5117,11.38
K00238.01,7219825,17.0368996383,2.7122299652,1.013,135.0922,4.5568,1.216,255.5,6.092,6086,5808,8.82
K00238.02,7219825,26.3924481364,1.3609756098,1.013,143.9999,4.576,1.216,255.5,6.092,6086,5808,8.82
K01805.01,4644952,6.7095809895,2.9472474868,0.875,137.5437,1.8899,0.88,256.2,78.45,5527,4060,12.35
K01805.02,4644952,30.7208827284,2.0710387745,0.875,134.8645,3.856,0.88,256.2,78.45,5527,4060,12.35
K00250.01,9757613,12.7533429348,2.6902586496,0.537,170.39809,2.7096,0.537,256.3,80.31,3879,5309,11.63
K00250.02,9757613,17.9118031819,2.5096405778,0.537,149.886479,2.0371,0.537,256.3,80.31,3879,5309,11.63
K00250.03,9757613,3.6796246516,1.1502519315,0.537,136.26075,1.8717,0.537,256.3,80.31,3879,5309,11.63
K00665.01,6685609,5.5845283636,3.6241610738,1.181,170.324046,4.1246,1.555,256.5,-61.65,5918,5808,9.731
K00665.02,6685609,1.534005848,1.7315436242,1.181,133.5704,3.0792,1.555,256.5,-61.65,5918,5808,9.731
K00581.01,8822216,7.2400143144,3.1424519671,1.01,175.914281,2.7374,0.893,258.1,59.24,5713,4946,9.687
K00481.01,11192998,7.7364475622,2.2161709258,0.835,171.972352,2.752,0.746,258.9,63.31,5409,6095,12.04
K00481.02,11192998,1.5715146304,1.5320485966,0.835,169.830304,1.7664,0.746,258.9,63.31,5409,6095,12.04
K00386.01,3656121,30.1982074385,3.4013955985,1.015,173.90355,5.1803,1.155,260.2,57.33,5951,5984,10.7
K00718.01,9884104,4.7129540246,3.2099513382,1.179,169.86095,3.4437,1.495,260.3,63.16,5788,5970,10.68
K00718.02,9884104,23.3459497593,3.91243309,1.179,147.29684,6.0875,1.495,260.3,63.16,5788,5970,10.68
K00238.01,7219825,16.6267167243,2.8244194485,1.013,135.0922,4.5568,1.216,260.4,77.27,6086,6053,10.86
K00238.02,7219825,25.7570196539,1.4172714078,1.013,143.9999,4.576,1.216,260.4,77.27,6086,6053,10.86
K02715.01,9837661,11.1207631644,3.9150899862,0.513,139.54417,2.6118,0.503,260.4,59.53,3640,6516,11.25
K02715.02,9837661,2.224993407,2.0350715275,0.513,133.37195,1.7073,0.503,260.4,59.53,3640,6516,11.25
K00332.01,10290666,5.384028345,1.9837411637,1.172,172.08857,4.0448,1.135,261.3,58.09,5914,6252,10.15
K00115.01,9579641,5.669959041,3.0847596717,0.941,133.143089,2.9472,1.087,262.3,71.01,5779,6397,9.162
