K03315.01,8554701,1.31,31.174831100,1.0030,159.1004900,3.79000,0.9210,13.926
K00316.02,8008067,2.63,157.065997600,1.0250,481.2694200,8.12890,1.1430,12.701
K00318.01,8156120,8.56,38.583367900,1.4860,174.8486800,12.39100,1.9270,12.211
K02318.01,11495458,1.25,10.458398650,0.7340,137.6541600,3.15400,0.7470,14.471
K03318.01,8331612,3.78,13.835395900,1.0300,134.3082000,4.96100,1.0570,15.842
K04318.01,9286088,1.57,14.816292500,1.1910,138.3761000,4.97300,1.3250,12.583
K00319.01,8684730,10.02,46.151194820,1.1870,176.6260260,6.34270,1.9630,12.711
K02319.01,9003401,1.56,21.103301400,1.0680,144.6603500,2.05900,1.1260,13.355
K03319.01,5965819,2.64,19.590610300,1.0720,144.6596900,6.74500,1.4960,15.024
K00330.01,11361646,1.85,7.974205830,1.0360,174.5271800,5.35030,1.0810,13.928
K03330.01,4736644,1.15,16.295125900,0.7810,144.8042500,3.67800,0.8120,15.061
K00341.01,10878263,2.73,7.170710381,0.8840,176.6668440,2.92250,0.9410,13.338
K01341.01,4650674,1.84,4.514360960,1.0910,134.0293000,3.00830,1.2150,14.946
K03341.01,5621333,2.13,27.096514600,1.0380,139.3521000,8.42000,1.3520,14.886
K04341.01,6792908,1.25,10.778313000,1.0540,136.6142000,5.25600,1.2580,13.264
K05341.01,7009548,2.26,15.185755820,1.0500,144.6398500,0.63300,1.3390,12.493
K00341.02,10878263,1.74,4.699652821,0.8840,177.6151900,2.55300,0.9410,13.338
K03341.02,5621333,1.48,11.547498300,1.0380,139.9777000,6.68400,1.3520,14.886
K00345.01,11074541,2.81,29.884877230,0.7250,173.1944040,4.56120,0.7490,13.340
K02345.01,5629538,1.94,15.187270490,0.9560,134.0549500,4.50900,1.0050,14.724
K03345.01,11303322,1.54,38.130332400,1.1480,159.3878000,6.53000,1.1060,14.633
K04345.01,10534155,26.60,4.327108950,0.8040,133.4088600,1.38700,1.4550,13.404
K07345.01,10586619,2.16,377.501257000,1.0380,278.8375000,11.98000,0.9400,15.044
K00350.01,11395587,2.02,12.990650740,0.9710,177.2386500,2.37480,1.0270,13.387
K02350.01,6200235,1.98,1.078389713,0.8570,133.2504100,1.33940,0.9850,15.143
K02351.01,1872821,1.68,10.273809570,0.9960,134.6574800,3.25200,0.8990,14.909
K00352.01,11521793,3.25,27.082397340,0.9930,191.8072800,5.01190,1.3050,13.770
K02352.01,8013439,1.58,13.391551540,1.1980,133.0549900,3.39100,2.1880,10.421
K03352.01,8081239,1.68,10.358570390,1.0050,138.3079400,2.57700,1.0200,15.408
K06352.01,3663494,1.16,5.116836780,0.9990,133.9134000,3.11900,0.9100,15.221
K00353.02,11566064,2.86,30.652893500,1.1580,135.0421100,4.99000,1.6400,13.374
K01353.02,7303287,2.67,34.543945200,0.9980,132.6845300,3.48200,1.1150,13.956
K00366.01,3545478,23.23,75.112213200,1.6940,207.7139870,4.94580,3.3540,11.714
K01366.01,6932987,3.04,19.254040230,1.0380,164.7842400,4.65090,0.9410,15.368
K02366.01,11342416,1.67,25.369086800,1.2120,143.6869900,4.74600,1.4060,12.476
K04366.01,10647452,1.00,0.762950224,0.7970,131.9157000,1.13300,0.7310,15.556
K00370.01,8494142,3.61,42.882479510,1.2400,203.6483000,9.74710,1.7630,11.931
K01370.01,6924203,1.69,6.883376100,0.8860,135.2652200,2.27020,0.7940,14.931
K02370.01,5385304,7.76,78.732702300,1.5810,168.7292600,5.04100,2.7630,13.003
K03370.01,11657614,1.52,24.352541000,0.7760,147.1949000,2.78200,0.8050,14.779
K00370.02,8494142,2.17,22.950622780,1.2400,151.5325900,4.48140,1.7630,11.931
K03370.02,11657614,1.23,5.942286030,0.7760,133.8040000,2.16900,0.8050,14.779
K02372.01,12254909,1.29,5.349791000,1.1970,133.8836000,4.27900,1.1830,13.386
K03372.01,9785921,2.28,26.757586600,1.1110,137.2871700,5.85800,1.0520,15.420
K04372.01,9702006,1.06,6.245646330,0.7860,137.1624100,2.45900,0.7070,15.485
K00374.01,8686097,2.85,172.704608300,0.9100,236.9257400,11.34700,1.1160,12.209
K02374.01,9364290,1.95,5.262118330,0.9630,136.3756600,3.24400,1.3090,14.623
K03374.01,6705026,1.65,9.508487100,1.2960,140.5602000,4.37200,1.6680,14.440
K04374.01,10991114,0.86,3.703867410,0.8690,132.6959600,1.41000,0.7760,14.108
K00392.01,3942670,2.98,33.416055300,1.1080,171.3369600,8.60500,1.4200,13.954
K02392.01,7382313,1.40,7.426973780,0.9570,133.0990000,3.20600,0.9820,14.985
K01410.01,9391506,2.77,15.749585830,1.0880,150.2457900,4.66720,1.0250,15.300
K03410.01,9285265,2.09,16.586032900,0.9910,133.2813600,7.04300,1.3890,15.589
K04410.01,6350882,1.47,5.044043660,1.0270,136.0078500,1.68200,0.9510,15.744
K05410.01,7662502,0.97,24.152786400,1.0730,146.4101000,4.45100,1.0950,13.664
K07410.01,11134079,29.91,1.260575815,0.7010,132.0569049,2.36064,0.7150,14.864
K02417.01,9654468,2.89,47.705256600,0.6690,146.3164000,5.95900,0.6720,16.220
K03417.01,7503885,3.26,91.078624000,1.0140,213.7723000,10.30400,1.0080,15.214
K00430.01,10717241,2.53,12.376468970,0.6220,179.4049450,2.70750,0.6070,14.897
K01430.01,11176127,2.11,10.475480840,0.6620,152.6416500,2.30240,0.6110,15.415
K03430.01,7697103,0.90,13.924800500,0.7180,142.0473200,5.01600,0.6480,15.712
K07430.01,11282568,18.94,1.320499473,3.2570,132.6148800,1.18400,13.4540,11.466
K00435.01,11709124,4.04,20.549818400,0.8950,178.9463960,5.54840,0.9710,14.534
K01435.01,11037335,2.20,40.715049800,0.9700,146.5664700,8.58700,0.8810,14.201
K02435.01,5097868,2.60,6.802434310,0.8840,132.4035500,3.81700,0.8160,15.188
K04435.01,8278685,1.01,10.861416300,1.0690,136.8213000,6.02000,1.0170,13.517
K05435.01,7836096,1.71,15.996129600,0.8550,138.9331600,1.65600,0.7770,15.951
K07435.01,11288772,0.82,1.367523160,1.0440,131.7716300,1.20800,1.0480,13.861
K00442.02,3745690,1.37,1.732346403,0.9180,134.5312300,2.21390,1.0140,14.002
K02442.02,11080405,1.51,12.310135100,0.7970,141.8765000,3.79700,0.8400,15.629
K00456.01,7269974,3.85,13.699422660,0.9290,171.4803600,4.34090,1.0890,14.619
K01456.01,7832356,8.99,7.886632468,0.9460,360.5141320,5.21470,1.1350,15.014
K03456.01,6364582,1.08,30.860978300,0.9020,138.3141600,4.21600,0.8330,12.988
K04456.01,3557560,1.81,7.429932200,0.9720,138.7701000,4.01300,1.2520,15.128
K00457.02,7440748,2.37,7.064252021,0.8270,135.3795120,1.38670,0.7990,14.196
K00463.01,8845205,1.55,18.477626940,0.2710,185.2690610,1.94000,0.2830,14.708
K02463.01,12454461,1.04,7.467189580,1.2510,136.3934800,3.63300,1.1690,12.770
K03463.01,5294945,1.42,32.547429500,0.9950,133.6742000,6.94500,1.0610,14.564
K04463.01,6197344,1.52,36.761401100,0.7890,137.7551000,15.98200,0.8230,15.598
K00464.01,8890783,7.02,58.362057910,0.9730,196.5554050,6.33630,0.9530,14.361
K04464.01,11357664,1.23,4.373570433,0.6270,133.8281400,0.62300,0.6400,15.194
K00473.01,10155434,2.75,12.706361230,0.9390,180.6316400,2.39500,0.8390,14.673
K01473.01,7499398,7.58,23.020284780,1.0460,357.7861240,3.54400,0.9560,15.573
K02473.01,8753896,1.84,3.244175410,0.8130,132.9401400,1.99200,0.8700,15.770
K03473.01,8905246,6.96,27.637147080,1.2540,143.9334200,1.72770,2.4270,13.851
K00474.03,10460984,4.24,94.886902000,0.9660,214.8287900,6.92300,1.0970,14.282
K00481.03,11192998,2.41,34.259514180,0.8350,183.2371800,4.77430,0.7460,14.701
K00500.01,4852528,2.16,7.053527145,0.5840,176.4741460,2.39820,0.5670,14.804
K03500.01,6058816,3.78,73.750276500,1.4080,188.5222100,13.30900,2.4810,13.214
K04500.01,9100953,1.37,8.701796110,0.8250,138.2463300,3.04800,0.8000,15.850
K00500.02,4852528,2.16,9.521644639,0.5840,177.4848390,2.35690,0.5670,14.804
K03500.02,6058816,1.57,4.748266900,1.4080,135.8003000,4.94700,2.4810,13.214
K04500.02,9100953,2.09,44.985188500,0.8250,150.5703000,4.16400,0.8000,15.850
K00505.01,5689351,2.24,13.767100580,0.8060,174.8108900,2.91050,0.7600,14.194
K01505.01,9813499,2.53,5.032570090,0.9960,137.3263800,4.21300,0.9080,15.695
K04505.01,8493354,1.05,18.007143800,1.0230,138.3126600,5.40100,1.1670,13.615
K00520.01,8037145,2.58,12.759344890,0.7890,170.3215200,3.58890,0.8260,14.550
K01520.01,9765975,2.50,18.458483880,0.8590,138.1635000,3.37030,0.9480,14.516
K02520.01,10059645,1.75,6.494414640,0.7240,132.2518900,2.34400,0.7420,15.602
K03520.01,3757590,89.83,135.586076790,1.3040,177.9285627,5.54241,1.3010,13.674
K04520.01,9031703,1.69,9.333548600,1.0710,137.6177000,6.64300,1.8630,14.276
K07520.01,12304728,3.45,3.147357890,1.9920,133.3871000,3.64300,4.9300,14.386
K00520.03,8037145,2.27,25.752749770,0.7890,136.4385100,2.76780,0.8260,14.550
K00523.01,8806123,6.77,49.411211270,1.0210,198.2387090,5.27800,1.0150,15.000
K02523.01,7778767,2.88,13.031358300,0.9260,144.1154400,4.52100,1.0710,15.829
K04523.01,8700895,1.03,5.682516050,1.0160,131.6745000,3.47900,1.1570,14.878
K00524.01,8934495,2.51,4.592393816,0.8900,172.0047230,2.27480,0.7960,14.868
K02524.01,7515762,2.41,40.990500200,1.0720,132.4136000,7.33600,1.4100,15.272
K04524.01,5003670,1.53,7.991446960,1.0030,136.2585500,3.63900,1.0060,14.955
K01525.01,7869917,4.65,7.714676860,1.7140,133.5563500,4.58710,2.5990,12.082
K02525.01,5942949,1.95,57.293230900,0.7090,146.2311200,4.87800,0.7290,15.699
K00528.02,9941859,3.29,96.678185200,0.8860,140.1833900,5.69570,1.0760,14.598
K00547.01,12116489,3.95,25.302918160,0.8220,188.0601480,4.49030,0.8880,14.773
K01547.01,5283458,13.72,30.693955320,1.0860,365.6652140,2.95120,1.0180,15.673
K02547.01,4484336,1.48,8.943377240,0.8730,137.3023400,2.46900,1.0050,14.169
K00551.02,4270253,2.76,5.687986750,0.9450,133.9560700,2.26820,1.1980,14.943
K00564.02,6786037,8.03,127.905412000,1.0180,246.4640100,14.47500,1.2470,14.854
K02564.02,9026749,2.98,17.663797900,1.6480,144.2390000,6.19400,3.4050,14.074
K00588.01,9631762,1.92,10.355864780,0.7640,175.6810600,2.84310,0.7780,14.337
K01588.01,5617854,1.42,3.517494725,0.5780,135.5467240,1.56390,0.5640,14.699
K02588.01,12156347,1.50,5.779571330,0.5990,136.5301400,2.52130,0.5810,15.484
K04588.01,8806985,0.93,7.537374980,1.2120,135.8095600,3.96600,1.4360,12.912
K00592.01,9957627,2.37,39.752991500,0.9600,175.4624400,4.96410,1.0100,14.292
K02592.01,6765135,2.87,175.603366000,1.0700,202.3721000,9.54300,1.0090,15.054
K00598.01,10656823,2.15,8.307839120,0.8820,171.1720100,3.15160,0.7860,14.813
K01598.01,10004738,3.22,56.475806900,0.9520,143.8112800,5.96100,0.8390,14.279
K02598.01,7446631,1.35,29.225437200,1.0690,143.9876400,5.29300,1.0080,14.162
K00601.02,10973664,4.17,11.678942360,1.0410,131.5119000,1.26410,0.9640,14.697
K01601.02,5438757,2.75,62.922493600,0.9260,151.6882000,11.64000,1.0800,14.659
K00607.01,5441980,11.16,5.893991420,1.0100,173.4859730,1.27370,0.8930,14.377
K02607.01,5095635,2.07,0.754457729,0.9250,134.9835220,0.58910,1.1930,14.482
K00610.01,5686174,1.82,14.282281470,0.6120,180.8467700,2.65880,0.5950,14.672
K02610.01,2305866,2.74,24.107317200,1.5020,145.9415000,10.46500,2.5170,12.605
K00620.01,11773022,7.65,45.155356330,1.0530,159.1054400,5.78450,0.9720,14.669
K02620.01,11465950,2.27,16.057329100,0.9000,132.3905400,3.54600,0.8060,15.869
K00620.02,11773022,10.44,130.178029620,1.0530,212.0326380,8.45340,0.9720,14.669
K00620.03,11773022,6.34,85.316200400,1.0530,295.3158800,2.74410,0.9720,14.669
K00631.01,4742414,9.11,15.458056682,1.0660,173.7824540,8.79536,1.4070,13.398
K02631.01,7584650,1.59,44.997760400,1.0970,160.2298000,9.68600,0.9830,13.468
K06631.01,5860347,0.48,2.562712320,0.8230,131.6966500,2.16300,0.8990,13.273
K00635.01,5020319,2.52,16.719873030,1.0490,171.4014300,3.31700,1.0850,13.034
K02635.01,4914566,2.04,22.242003200,1.2190,144.7236400,7.53200,2.1640,12.816
K07635.01,2577353,1.59,60.458443000,1.0080,136.3553000,8.43000,1.1810,14.544
K00638.01,5113822,2.90,23.642196500,0.9800,172.5884400,5.01800,0.8820,13.595
K02638.01,6211812,1.50,2.524017517,0.8490,133.8594600,1.19680,0.8710,15.550
K07638.01,2834805,1.47,25.003202300,1.1760,140.9010600,5.49800,1.6850,12.550
K00641.01,5131180,2.73,14.851855260,0.6710,177.9987000,3.52630,0.6520,13.583
K01641.01,10879038,1.72,4.853840400,1.0380,135.0990200,3.19800,0.9680,14.971
K02641.01,8894646,0.84,3.555579220,0.9260,132.7520300,3.24000,1.0820,13.845
K06641.01,5966732,1.16,1.400903699,1.0330,131.8456200,0.88300,0.9750,15.514
K07641.01,2984990,1.36,3.794372770,0.8770,132.1265000,2.28900,1.5070,14.816
K00661.02,6347299,1.78,25.661381600,0.9760,155.1380600,4.45900,1.1980,13.909
K00672.02,7115785,2.94,41.749386130,0.9040,153.8463600,5.60980,0.9140,13.998
K02672.02,11253827,3.32,42.992328400,0.9180,162.5053200,4.72600,0.9450,11.921
K00676.01,7447200,3.22,7.972510087,0.5560,171.5850570,2.97540,0.5330,13.822
K07676.01,3934657,0.62,5.369408400,0.9510,133.8117000,3.94900,0.8690,13.786
K00678.01,7509886,1.30,6.040462200,0.9380,172.5932700,1.98000,0.8250,13.283
K02678.01,6779260,2.25,3.833087643,0.8780,131.6348200,1.51000,0.8310,11.799
K03678.01,4150804,9.09,160.884519660,0.8180,277.5043420,10.87710,1.0440,12.888
K07678.01,4048898,0.79,13.091487800,1.0480,143.7519800,2.03700,1.2880,11.993
K00695.01,8805348,2.16,29.907218590,0.8750,175.2933700,4.84750,0.8960,13.437
K01695.01,6803855,2.19,71.452316700,1.0940,148.8081400,6.27600,1.4880,13.781
K02695.01,5196864,20.23,2.503432790,0.7820,131.9452200,1.53400,0.8400,15.601
K00707.01,9458613,4.76,21.775681580,1.1000,189.6382800,7.95880,1.6940,13.988
K01707.01,7703955,4.01,96.109323000,0.8750,187.6990000,9.87700,1.0050,15.321
K02707.01,5480640,3.21,58.033742600,0.9020,138.7412000,5.58400,1.1520,14.467
K06707.01,6436505,1.86,43.535891000,0.8710,155.2005500,4.71200,0.7780,15.857
K00707.02,9458613,3.92,41.028342400,1.1000,172.5748100,9.80520,1.6940,13.988
K01707.02,7703955,4.20,265.478470000,0.8750,151.0673000,10.28000,1.0050,15.321
K02707.02,5480640,1.68,14.425263500,0.9020,136.7560800,3.75400,1.1520,14.467
K00707.03,9458613,3.55,31.784815700,1.1000,135.8710500,8.80770,1.6940,13.988
K02707.03,5480640,2.69,26.675781800,0.9020,149.9952700,2.69600,1.1520,14.467
K00709.01,9578686,2.17,21.385158400,0.8140,178.7828500,4.08190,0.8250,13.940
K04709.01,2303903,1.33,3.708585950,0.8640,134.4730800,1.94000,0.7710,15.947
K00718.01,9884104,3.29,4.585466941,1.1790,169.8609500,3.44370,1.4950,13.764
K01718.01,9896558,3.39,67.669055400,0.9640,198.1942700,9.55600,1.0800,15.224
K00720.03,9963524,3.58,18.369746580,0.8260,131.8657300,2.93900,0.8100,13.749
K00723.03,10002866,4.71,10.088810660,0.9450,173.0833530,1.77260,0.8430,15.063
K00730.01,10227020,3.46,14.787671720,1.0550,176.7939900,6.11910,1.2480,15.344
K02730.01,8415200,1.31,4.521586140,0.9630,133.2180400,3.47020,1.2890,13.836
K04730.01,8752940,3.69,9.078291710,0.9510,138.2593300,0.78300,1.6110,14.383
K00730.03,10227020,3.57,19.724367200,1.0550,135.0592300,7.20200,1.2480,15.344
K00735.01,10287242,5.19,22.342135360,0.6740,171.5593900,6.46100,0.7070,15.637
K02735.01,9472074,1.33,0.558841234,0.9030,131.5799100,0.79180,0.7920,15.600
K04735.01,11338056,0.85,2.879983340,0.7900,131.4848500,1.65800,0.8060,14.712
K07735.01,5687986,4.05,382.303060000,1.3230,356.7308000,8.83000,2.5900,13.104
K00738.01,10358759,2.98,10.339240800,0.9680,170.3854900,3.07500,0.8700,15.282
K01738.01,4365645,1.07,4.167878140,0.9100,135.2833400,2.21360,0.8470,13.293
K00738.02,10358759,2.78,13.286899970,0.9680,172.1193200,3.28250,0.8700,15.282
K00739.01,10386984,1.39,1.287076693,0.5330,169.8154910,1.49420,0.5250,15.488
K02739.01,4831728,1.98,10.107737890,0.9150,135.1032000,3.82800,1.1740,15.017
K06739.01,6603765,1.11,19.164111000,0.7470,139.8244000,2.77300,0.6740,15.455
K00746.01,10526549,2.47,9.273581730,0.6760,173.2581550,3.28750,0.6960,15.302
K01746.01,8197343,2.41,11.791612340,0.9620,134.5406400,3.03600,1.1990,14.941
K06746.01,6628926,7.27,2.564012541,1.0240,134.2733914,0.94330,1.4280,14.121
K07746.01,5881307,2.27,393.956080000,1.0560,388.3294000,13.89000,0.9890,15.622
K00750.01,10662202,2.95,21.676991930,0.7910,171.5359400,3.45550,0.8280,15.377
K01750.01,6209677,1.35,7.768456390,0.9280,138.0660200,3.68900,0.9170,14.800
K02750.01,3663173,11.12,174.636181000,1.3130,184.5253000,15.67900,2.2320,15.905
K04750.01,5308296,1.93,36.721576000,0.9370,151.2481000,7.75800,0.8400,15.919
K06750.01,6664842,1.24,5.213950460,0.9650,135.7252000,3.18800,1.4120,14.430
K07750.01,5894182,5.03,494.485085000,1.4140,527.7094100,3.90500,2.5530,12.088
K02753.01,6265792,1.05,0.935115863,1.0960,132.2019300,1.61720,1.2970,13.615
K00757.02,10910878,3.86,41.197255020,0.8010,165.0040400,4.62970,0.8480,15.841
K00759.01,11018648,3.36,32.628766720,0.8440,194.1019000,4.79710,0.7980,15.082
K02759.01,11076400,1.01,1.078084920,0.7830,132.0368300,0.85510,0.8140,14.288
K04759.01,7949593,1.54,17.766293800,1.0220,146.6886000,3.07900,0.9460,14.971
K07759.01,6043538,1.92,6.225337400,1.1470,133.0882000,4.38800,1.7260,14.918
K00775.01,11754553,2.00,16.384899880,0.6330,172.7278200,3.02490,0.6150,15.095
K02775.01,6346809,27.21,17.577045690,0.8190,137.7311600,2.02200,0.9010,14.940
K04775.01,8626325,2.75,16.449151500,1.4640,145.7441000,6.69600,2.7890,12.999
K07775.01,6278670,3.46,89.945828000,0.8910,133.5634000,2.28600,1.9240,13.640
K00775.02,11754553,2.16,7.877416300,0.6330,176.3759000,2.08050,0.6150,15.095
K00783.01,12020329,4.86,7.275040844,0.9860,169.9942170,7.53770,0.8670,15.080
K01783.01,10005758,10.52,134.478518900,0.9960,169.2814100,5.92880,1.3360,13.929
K02783.01,5709889,0.58,0.526887517,0.5150,131.8656100,0.89710,0.5190,14.694
K03783.01,9533489,72.16,197.145532700,1.6900,300.1769780,2.11450,1.9350,12.962
K06783.01,6867219,1.31,11.849635100,1.0140,140.3663000,3.31900,0.9290,15.472
K00784.01,12066335,1.93,19.271538920,0.5760,186.7709300,2.75940,0.5600,15.385
K01784.01,10158418,8.80,5.007414194,1.0340,135.0240660,1.35840,1.0420,13.592
K00799.01,3246984,32.43,1.626630225,0.8890,169.8201710,2.11450,0.9730,15.279
K04799.01,8278073,1.69,12.072975700,1.0460,142.4290000,3.78300,1.7070,14.216
K00804.01,3641726,2.57,9.029306890,0.8240,177.2042200,3.14490,0.8200,15.387
K01804.01,11187436,5.10,5.907414760,0.6670,133.9351100,1.01600,0.6900,15.625
K04804.01,10676750,2.08,21.086785570,0.9440,135.5636000,0.97800,0.8630,15.185
K00806.01,3832474,8.90,143.206304700,0.9860,154.2355200,8.93020,0.8670,15.403
K02806.01,7047824,2.10,24.754384900,0.7780,140.2073200,3.39000,0.8040,15.514
K00806.02,3832474,12.19,60.324942160,0.9860,243.8925780,6.61880,0.8670,15.403
K01806.02,9529744,2.80,17.934660600,1.1820,138.2167900,6.25000,1.7750,13.474
K03823.01,4820550,5.80,202.116817300,0.9640,292.0506400,4.68300,0.9170,13.922
K04823.01,11401253,1.51,4.965049810,0.9820,135.5539900,2.21200,2.0110,12.739
K00824.01,5164255,11.01,15.375623690,0.7930,173.6140200,3.31690,0.8330,16.422
K01824.01,2989404,1.62,3.553831111,0.9980,134.6406600,3.10290,1.0810,12.722
K00829.01,5358241,3.12,18.649327280,1.0260,174.7710000,4.40560,1.0530,15.386
K02829.01,6197215,1.77,10.613453330,1.0230,135.6898000,0.98290,1.3880,12.824
K04829.01,12401132,2.26,7.630545000,1.1550,907.0447100,3.63000,1.1790,14.120
K00829.03,5358241,4.02,38.557654600,1.0260,163.8506300,5.79400,1.0530,15.386
K00834.01,5436502,7.89,23.653694150,1.0830,171.3761070,8.21830,1.3840,15.084
K02834.01,5609593,2.35,136.205112000,0.7110,234.7260100,5.56800,0.6750,15.839
K04834.01,8233326,1.85,3.740991440,1.5540,132.2112000,5.42800,3.2310,13.096
K07834.01,7366501,1.00,7.381234400,1.0050,137.5646000,2.80200,0.9230,15.051
K00841.01,5792202,5.00,15.335286750,0.9260,174.0027800,3.89700,0.8170,15.855
K01841.01,11760231,2.12,49.607577100,0.8580,138.4151700,2.95750,0.7740,13.218
K02841.01,8758204,2.73,159.388788000,0.8120,226.9313000,8.43200,0.8740,15.822
K00841.02,5792202,6.50,31.330461350,0.9260,153.4303100,5.17600,0.8170,15.855
K00868.01,6867155,10.59,235.998639900,0.6660,208.3998220,8.22840,0.6570,15.172
K01868.01,6773862,1.93,17.760765240,0.5400,137.5077800,1.66790,0.5160,15.220
K02868.01,8884274,2.20,10.652750540,0.9130,136.0899400,2.68400,0.8170,15.970
K00869.02,6948054,3.03,36.276123800,0.8230,201.2869000,4.78650,0.7870,15.599
K00870.01,6949607,1.73,5.912273234,0.5860,172.1840120,2.32540,0.5700,15.036
K01870.01,10187159,2.44,7.964314920,0.8310,136.8164600,1.53420,0.9100,14.425
K07870.01,8182107,2.10,92.552007000,1.0970,221.5872000,2.13500,1.2200,14.452
K00870.02,6949607,1.65,8.985819010,0.5860,175.6841800,2.86060,0.5700,15.036
K00872.01,7109675,8.46,33.601233710,0.8820,186.6803430,4.40560,0.9300,15.262
K01872.01,9883311,11.26,30.523145900,0.8850,146.8507200,2.72860,0.7900,15.841
K00877.01,7287995,2.33,5.954899930,0.6400,170.9558710,2.38920,0.6330,15.019
K01877.01,10454632,1.75,20.160378580,0.8180,144.3428100,4.13000,0.7240,13.389
K02877.01,7019524,1.08,5.308739780,1.0110,134.2506100,3.01800,0.9550,14.699
K04877.01,9581589,0.99,5.192065710,1.1240,134.5614000,3.71600,1.0750,14.423
K00877.02,7287995,2.18,12.039874880,0.6400,181.2253600,2.73630,0.6330,15.019
K00880.01,7366258,3.91,26.444393370,0.9150,194.1207400,3.97830,0.9290,15.158
K01880.01,10332883,1.28,1.151166776,0.5610,133.2317660,1.09070,0.5350,14.440
K02880.01,9825174,1.22,0.740926358,0.8700,131.9116300,1.01630,0.8740,15.918
K07880.01,8308516,1.81,623.707740000,1.0390,303.3588000,6.68800,1.1320,13.379
K00880.02,7366258,5.51,51.539979720,0.9150,174.0550110,6.39940,0.9290,15.158
K00880.04,7366258,1.86,2.382951591,0.9150,135.0808410,1.88760,0.9290,15.158
K00883.01,7380537,12.04,2.688899233,0.6990,170.1020904,2.11275,0.6390,15.766
K01883.01,11758544,1.36,2.707306400,1.1330,132.4306800,3.43780,1.6290,11.894
K02883.01,5209845,2.10,11.954018760,0.6480,140.2622600,2.65600,0.6590,15.911
K00886.01,7455287,1.72,8.010784560,0.4840,170.2073900,2.31200,0.4700,15.847
K01886.01,9549648,2.75,5.991858270,1.1730,136.8824400,1.72150,1.6950,12.239
K02886.01,6129524,1.24,0.881842630,0.8710,131.6886900,1.31170,0.7760,15.919
K00898.01,7870390,2.23,9.770448600,0.5080,175.7137200,2.45170,0.5090,15.777
K01898.01,7668663,1.87,6.498014700,0.9460,136.0010800,2.43840,1.1040,13.250
K02898.01,11129258,2.44,25.384175000,1.0670,137.7732600,3.57600,0.9940,15.535
K00898.03,7870390,2.25,20.090170370,0.5080,147.9778800,4.15400,0.5090,15.777
K00902.01,8018547,4.78,83.924940320,0.5260,236.7633400,6.79040,0.5090,15.754
K00918.01,8672910,10.98,39.643155200,0.8440,206.5967980,6.52920,0.9000,15.011
K00935.01,9347899,5.50,20.860212290,0.9580,180.0177570,5.19370,1.2570,15.237
K02935.01,8259713,1.54,27.881315400,1.0480,134.5136900,6.34600,1.0550,13.603
K03935.01,5895158,1.29,1.093665854,0.9680,132.4721300,1.43990,0.8740,14.815
K00935.02,9347899,5.22,42.634278480,0.9580,141.1695400,6.19980,1.2570,15.237
K00937.01,9406990,2.74,20.834267310,0.9990,176.5856900,4.04540,0.8800,15.412
K01937.01,10190777,1.71,1.411230023,0.7260,132.6419250,1.43250,0.7370,13.590
K00952.01,9787239,1.94,5.901278150,0.5090,171.4067400,2.19790,0.4980,15.801
K01952.01,7747425,1.88,8.010392900,0.9570,135.3182300,4.27130,1.1110,14.601
K00952.02,9787239,1.83,8.752096910,0.5090,170.6367100,2.37420,0.4980,15.801
K01952.02,7747425,2.04,27.666637500,0.9570,143.8634300,6.31500,1.1110,14.601
K00952.04,9787239,1.23,2.896005211,0.5090,133.6122800,1.67760,0.4980,15.801
K01952.04,7747425,2.03,42.472907800,0.9570,146.2871200,7.25300,1.1110,14.601
K01024.01,2715135,1.86,5.747711909,0.6370,133.2993900,1.89230,0.6320,14.496
K01059.01,6060203,1.14,1.022678654,0.8750,133.4542200,1.37120,1.0200,14.803
K01061.01,6037187,2.02,41.805954400,0.9610,142.8191900,6.05700,0.9730,14.502
K01102.01,3231341,4.12,12.333438530,0.8840,137.5878200,6.22100,1.2400,14.925
K01102.02,3231341,3.43,8.145159810,0.8840,140.5681100,5.07300,1.2400,14.925
K01103.01,2860866,7.12,90.124050700,1.2790,356.2341500,11.64900,1.2150,14.960
K01162.01,10528068,3.08,158.685002200,0.8520,173.9499300,11.53720,1.0340,12.783
K01203.01,3962243,3.70,31.884147300,1.0370,160.2069600,6.12200,0.9740,15.368
K01215.01,3939150,3.14,17.324191080,1.1790,142.0997700,8.04500,1.8570,13.420
K01241.01,6448890,11.64,21.405442200,1.3810,147.0898100,11.72100,4.3610,12.440
K01258.01,8630788,5.30,36.337504530,0.9840,160.3980600,7.06000,0.8840,15.773
K01270.01,8564587,2.41,5.729317577,0.8820,138.5599710,1.18160,0.7860,14.809
K01270.02,8564587,1.71,11.609085330,0.8820,133.9932400,2.26030,0.7860,14.809
K01278.01,8609450,2.16,24.805677500,0.7930,145.0752600,6.14800,0.8720,15.204
K01278.02,8609450,2.45,44.347193600,0.7930,161.3173800,6.43000,0.8720,15.204
K01302.01,10724369,3.13,55.639188200,1.0500,187.5504400,7.31600,0.9620,14.755
K01307.01,10973814,3.35,44.852099700,0.9260,172.4619600,3.57290,1.0710,14.775
K01314.01,10585852,4.26,8.575049830,1.2680,140.1406300,8.65300,3.4640,13.242
K01336.01,4077526,2.33,10.218645320,1.0170,136.8622000,3.80200,1.0830,14.820
K01336.02,4077526,2.94,15.573637000,1.0170,132.4428200,5.32600,1.0830,14.820
K01353.01,7303287,12.37,125.865401910,0.9980,236.6597310,9.01910,1.1150,13.956
