RA,DEC,max,min,med,avg,camera
-251.5,-33.46,2,0,2,1.504,3
-251.6,-59.75,13,12,13,12.613,4
-251.6,-22.02,2,0,1,1.186,2
-251.7,-51.96,4,2,3,3.139,3
-251.8,-74.56,13,12,13,12.583,4
-252.1,-72.41,13,12,13,12.513,4
-252.2,-70.94,13,12,12,12.465,4
-252.4,-63.77,13,12,12,12.472,4
-252.6,-47.76,3,2,3,2.522,3
-252.8,-71.04,13,12,12,12.457,4
-252.9,-0.3354,1,0,1,0.919,1
-253.1,-54.99,7,5,6,6.12,4
-253.2,-44.66,3,2,2,2.205,3
-253.2,-37.52,2,0,2,1.705,3
-253.3,-57.94,13,12,13,12.643,4
-253.4,-69.06,13,12,12,12.383,4
-253.5,-70.42,13,12,12,12.42,4
-253.5,-37.34,2,0,2,1.697,3
-253.6,-50.91,4,2,3,3.037,3
-253.6,-81.18,6,4,5,4.86,3
-253.7,-67.95,13,12,12,12.357,4
253.7,-9.674,0,0,0,0,nan
-253.7,-71.44,13,12,12,12.454,4
-253.8,-7.091,2,0,1,1.181,1
-253.9,-70.55,13,12,12,12.417,4
-254,-71.44,13,12,12,12.446,4
-254,-74.86,13,12,13,12.576,4
-254.1,-59.08,13,12,13,12.602,4
-254.2,-78.04,12,9,10,9.984,4
-254.3,-20.57,2,0,1,1.167,2
-254.4,-46.85,3,2,2,2.46,3
-254.4,-63.88,13,12,12,12.413,4
-254.5,-65.25,13,12,12,12.357,4
-254.5,-56.06,10,7,9,8.553,4
-254.5,-56.36,11,8,9,9.32,4
-254.6,-53.57,6,4,5,5.037,3
-254.8,-58.76,13,12,13,12.602,4
-254.9,-58.84,13,12,13,12.598,4
-255,-78.44,10,8,9,9.06,4
255.2,-69.53,2,0,1,1.241,2
-255.3,-75.27,13,12,13,12.58,4
-255.5,-6.092,1,0,1,0.963,1
-255.5,-70.66,13,12,12,12.38,4
-255.8,-72.26,13,12,12,12.45,4
-255.8,-74.2,13,12,13,12.539,4
-256,-63.64,13,12,12,12.369,4
-256,-65.03,13,12,12,12.302,4
-256.1,-77.01,13,12,13,12.631,4
-256.2,-78.45,11,8,9,9.375,4
-256.3,-64.25,13,12,12,12.324,4
-256.3,-68.48,13,12,12,12.257,4
-256.3,-80.31,7,5,6,6.001,4
-256.5,-58.35,13,12,13,12.598,4
-256.5,-48.38,3,2,3,2.719,3
-256.5,-70.17,13,12,12,12.324,4
256.5,-61.65,2,0,1,1.091,2
-256.7,-58.3,13,12,13,12.594,4
-256.7,-73.92,13,12,13,12.517,4
-256.7,-56.64,13,12,13,12.646,4
-256.8,-29.07,2,0,1,1.376,2
-256.9,-45.02,3,2,2,2.31,3
-257,-76.31,13,12,13,12.606,4
-257.1,-63.74,13,12,12,12.32,4
-257.1,-60.51,13,12,13,12.502,4
-257.3,-75.01,13,12,13,12.557,4
-257.4,-50.27,4,2,3,3.075,3
-257.6,-62.67,13,12,12,12.369,4
-257.6,-58.11,13,12,13,12.594,4
-257.6,-57.86,13,12,13,12.602,4
-257.6,-57.88,13,12,13,12.602,4
-257.8,-60.31,13,12,12,12.498,4
-257.9,-77.46,13,12,13,12.639,4
-257.9,-5.88,1,0,1,0.963,1
-258.1,-59.24,13,12,13,12.543,4
-258.2,-57,13,12,13,12.624,4
-258.3,-69.74,13,12,12,12.231,4
-258.3,-62.14,13,12,12,12.383,4
-258.6,-74.95,13,12,13,12.546,4
-258.7,-64.19,13,12,12,12.213,4
-258.7,-58.26,13,12,13,12.576,4
-258.8,-59.95,13,12,13,12.502,4
-258.9,-63.31,13,12,12,12.272,4
-259,-73.06,13,12,12,12.45,4
259.1,-11.62,0,0,0,0,nan
-259.1,-53.23,7,5,6,5.806,4
259.3,-72.04,2,0,1,1.296,2
-259.7,-37.36,2,0,2,1.748,3
-259.7,-57,13,12,13,12.613,4
-259.8,-61.23,13,12,12,12.406,4
-259.9,-55.41,12,10,11,10.984,4
-260.2,-57.33,13,12,13,12.598,4
-260.3,-63.16,13,12,12,12.224,4
-260.4,-77.27,13,12,13,12.628,4
-260.4,-59.53,13,12,12,12.498,4
-260.5,-19.22,2,0,1,1.154,2
-260.5,-78.47,11,10,11,10.599,4
-260.8,-67.7,12,11,12,11.894,4
-260.9,-39.37,2,0,2,1.882,3
-260.9,-29.54,3,0,1,1.545,2
-261,-53.74,8,6,7,6.994,4
261.1,-3.66,0,0,0,0,nan
-261.3,-58.09,13,12,13,12.557,4
-261.5,-60.64,13,12,12,12.409,4
-261.5,-59.66,13,12,12,12.476,4
-261.6,-84.21,4,2,3,3.028,3
-261.6,-2.469,1,0,1,0.94,1
-261.7,-65.02,12,11,12,11.891,4
-262.2,-74.68,13,12,13,12.513,4
-262.3,-71.01,13,12,12,12.213,4
-262.4,-47.4,3,2,3,2.706,3
-262.5,-64.85,12,11,12,11.824,4
-262.7,-57.54,13,12,13,12.572,4
-262.7,-69.46,12,11,12,11.961,4
-262.7,-38.41,2,0,2,1.831,3
-262.9,-57.01,13,12,13,12.591,4
-262.9,-64.54,12,11,12,11.839,4
-263,-56.92,13,12,13,12.594,4
-263.1,-57.28,13,12,13,12.58,4
-263.2,-75.51,13,12,13,12.55,4
-263.2,-83.69,4,2,3,3.143,3
-263.3,-64.19,12,11,12,11.865,4
-263.3,-52.01,6,4,5,5.107,3
-263.4,-32.32,2,0,2,1.519,3
-263.4,-56.47,13,12,13,12.609,4
-263.5,-54.14,10,7,9,8.512,4
-263.6,-59.17,13,12,12,12.48,4
-263.6,-54.67,11,10,10,10.272,4
-263.9,-48.6,3,2,3,2.931,3
-264,-57.88,13,12,13,12.546,4
-264,-56.65,13,12,13,12.598,4
-264.1,-16.27,2,0,1,1.106,2
-264.2,-69.09,12,11,12,11.765,4
-264.3,-33.43,2,0,2,1.569,3
264.3,-55.73,2,0,1,1.005,2
-264.4,-64.53,12,11,12,11.657,4
-264.4,-45.78,3,2,3,2.505,3
-264.6,-26.44,2,0,1,1.321,2
-264.7,-4.505,1,0,1,0.956,1
-264.8,-59.08,13,12,12,12.472,4
-264.9,-53.01,8,6,7,6.611,4
264.9,-60.58,2,0,1,1.069,2
-264.9,-62.76,13,12,12,12.054,4
-264.9,-56.26,13,12,13,12.609,4
-264.9,-47.83,3,2,3,2.81,3
-265,-73.39,13,12,12,12.413,4
-265.1,-71.78,13,12,12,12.246,4
-265.2,-80.76,7,5,6,5.937,4
-265.3,-60.04,13,12,12,12.394,4
-265.4,-6.683,1,0,1,0.976,2
-265.5,-57.2,13,12,13,12.569,4
-265.7,-68.86,12,11,12,11.528,4
-265.8,-65.66,11,10,11,10.835,4
-266,-64.85,12,11,11,11.25,4
-266.1,-60.71,13,12,12,12.32,4
-266.1,-67.7,11,10,11,10.817,4
-266.1,-61.18,13,12,12,12.269,4
266.5,-84.73,2,0,2,1.815,3
-266.6,-14.13,2,0,1,1.074,2
-266.7,-67.8,11,10,11,10.672,4
266.7,-3.386,0,0,0,0,nan
-266.7,-63.01,12,11,12,11.917,4
-266.9,-61.02,13,12,12,12.272,4
-266.9,-57.25,13,12,13,12.561,4
-267,-66.95,10,9,10,9.669,4
-267.1,-24.62,2,0,1,1.277,2
-267.2,-49.46,4,2,3,3.146,3
-267.2,-72.63,13,12,12,12.328,4
-267.3,-56.64,13,12,13,12.587,4
-267.4,-48.22,3,2,3,2.904,3
-267.5,-59.82,13,12,12,12.394,4
-267.5,-55.71,13,12,13,12.62,4
267.7,-44.4,1,0,1,0.909,1
-267.7,-34.82,2,0,2,1.644,3
-267.8,-76.57,13,12,13,12.587,4
-267.8,-64.1,12,11,11,11.417,4
-267.8,-45.39,3,2,2,2.48,3
267.8,-1.802,0,0,0,0,nan
-268,-7.548,2,0,1,0.987,2
-268.2,-23.04,2,0,1,1.241,2
-268.3,-63.77,12,11,12,11.565,4
-268.6,-70.31,12,11,12,11.906,4
-268.7,-60.95,13,12,12,12.265,4
-268.8,-74.41,13,12,12,12.472,4
-268.9,-34.71,2,0,2,1.639,3
-269.1,-59.28,13,12,12,12.431,4
-269.2,-56.17,13,12,13,12.602,4
-269.2,-16.94,2,0,1,1.12,2
269.7,-45.6,1,0,1,0.916,1
-269.7,-38.06,2,0,2,1.828,3
-270.1,-15.77,2,0,1,1.1,2
-270.7,-63.31,12,11,12,11.731,4
270.8,-5.246,0,0,0,0,nan
-271,-61.23,13,12,12,12.228,4
-271.2,-61.91,13,12,12,12.117,4
-271.2,-53.27,8,6,8,7.447,4
271.3,-72.44,2,0,1,1.302,2
-271.5,-53.81,10,7,9,8.641,4
-271.6,-50.38,5,2,4,3.904,3
-271.7,-73.56,13,12,12,12.409,4
-271.8,-62.46,13,12,12,12.006,4
-271.9,-60.76,13,12,12,12.294,4
-272,-28.34,2,0,1,1.379,2
-272.1,-41.68,3,1,2,1.759,3
-272.1,-65.42,11,10,10,10.065,4
-272.2,-70.98,13,12,12,12.076,4
-272.3,-14.38,2,0,1,1.079,2
-272.4,-42.21,3,0,1,1.594,3
-272.7,-75.49,13,12,13,12.539,4
-272.7,-32.06,2,0,2,1.516,3
-272.8,-69.42,12,11,12,11.643,4
-273,-59.88,13,12,12,12.394,4
-273.3,-60,13,12,12,12.383,4
-273.4,-60.03,13,12,12,12.383,4
-273.4,-69.12,12,11,12,11.554,4
-273.5,-61.99,13,12,12,12.139,4
-273.5,-41.99,3,0,2,1.718,3
-273.6,-54.15,11,8,9,9.32,4
-273.6,-67.08,11,10,10,10.257,4
-273.9,-43.99,3,2,2,2.308,3
-274.1,-46.77,3,2,3,2.656,3
-274.3,-56.2,13,12,13,12.609,4
274.5,-50.43,1,0,1,0.95,1
-274.5,-76.01,13,12,13,12.565,4
-274.7,-38.56,2,0,2,1.851,3
274.7,-56.62,2,0,1,1.015,2
274.8,-48.59,1,0,1,0.936,1
-274.9,-65.24,12,11,11,11.272,4
-275,-76.94,13,12,13,12.606,4
-275.2,-41,3,1,2,1.788,3
-275.3,-69.43,12,11,12,11.809,4
-275.9,-56.95,13,12,13,12.587,4
-276,-56.75,13,12,13,12.594,4
-276,-43.14,3,2,2,2.208,3
-276.3,-68.16,12,11,12,11.572,4
-276.3,-62.59,13,12,12,12.139,4
-276.4,-62.84,13,12,12,12.102,4
-276.5,-60.5,13,12,12,12.383,4
-276.7,-69.24,12,11,12,11.876,4
276.8,-37.46,1,0,1,0.875,1
276.9,-54.11,2,0,1,0.985,2
-277,-45.68,3,2,2,2.477,3
-277.1,-57.52,13,12,13,12.569,4
-277.1,-48,3,2,3,2.81,3
-277.1,-53.47,8,6,7,7.02,4
-277.2,-14.39,2,0,1,1.076,2
-277.2,-46.19,3,2,3,2.541,3
-277.4,-13.94,2,0,1,1.069,2
-277.5,-77.81,13,12,13,12.639,4
-277.6,-52.85,7,5,6,5.98,4
-277.7,-33.81,2,0,2,1.581,3
-277.9,-55.61,13,12,13,12.643,4
-278.1,-43.71,3,2,2,2.246,3
-278.5,-63.49,13,12,12,12.124,4
-278.5,-3.674,1,0,1,0.949,1
-278.5,-76.79,13,12,13,12.609,4
-278.7,-20.43,2,0,1,1.179,2
-278.8,-68.31,12,11,12,11.909,4
-279,-63.2,13,12,12,12.187,4
279,-66.38,2,0,1,1.17,2
-279.1,-14.39,2,0,1,1.074,2
-279.1,-60.87,13,12,12,12.406,4
279.1,-31.13,1,0,1,0.853,1
-279.2,-63.11,13,12,12,12.206,4
-279.3,-68.94,13,12,12,12.024,4
-279.5,-73.62,13,12,12,12.465,4
-279.6,-62.34,13,12,12,12.298,4
-279.7,-57.87,13,12,13,12.576,4
279.7,-45.08,1,0,1,0.915,1
-279.9,-56.78,13,12,13,12.617,4
-279.9,-68.09,12,11,12,11.991,4
-279.9,-62.22,13,12,12,12.32,4
-280,-59.22,13,12,13,12.52,4
-280.1,-66.08,12,11,12,11.987,4
-280.1,-74,13,12,12,12.491,4
-280.1,-12.06,2,0,1,1.039,2
-280.2,-74.83,13,12,13,12.535,4
-280.5,-49.64,4,2,3,3.025,3
-280.5,-68.33,13,12,12,12.057,4
-280.6,-66.28,13,12,12,12.024,4
-280.7,-69.29,13,12,12,12.146,4
-281,-42.8,3,0,2,1.675,3
-281,-60.57,13,12,12,12.465,4
281,-51.05,1,0,1,0.957,1
-281.1,-72.67,13,12,12,12.424,4
-281.3,-33.27,2,0,2,1.542,3
281.5,-36.32,1,0,1,0.871,1
-281.5,-50.63,5,2,3,3.215,3
-281.6,-70.51,13,12,12,12.283,4
-281.7,-37.7,2,0,2,1.758,3
-281.7,-62.01,13,12,12,12.391,4
-281.7,-72.33,13,12,12,12.413,4
-281.8,-37.79,2,0,2,1.763,3
-281.8,-64.77,13,12,12,12.198,4
-281.9,-74.44,13,12,13,12.528,4
-281.9,-49.93,4,2,3,3.034,3
282,-36.97,1,0,1,0.874,1
-282.1,-56.25,13,12,13,12.65,4
-282.2,-62.13,13,12,12,12.398,4
-282.3,-62.66,13,12,12,12.365,4
-282.3,-37.45,2,0,2,1.741,3
-282.3,-56.33,13,12,13,12.646,4
-282.4,-53.83,7,5,6,6.167,4
-282.5,-69.27,13,12,12,12.235,4
-282.6,-60,13,12,13,12.52,4
-283.2,-33.44,2,0,2,1.538,3
-283.2,-43.65,2,1,2,1.584,3
-283.3,-73.61,13,12,13,12.502,4
-283.3,-65.86,13,12,12,12.235,4
-283.4,-62.26,13,12,12,12.424,4
-283.8,-65.76,13,12,12,12.265,4
-283.9,-62.6,13,12,12,12.42,4
284,-39.46,1,0,1,0.886,1
284,-53.56,2,0,1,0.982,2
-284,-75.91,13,12,13,12.598,4
-284,-59.72,13,12,13,12.554,4
-284.3,-69.92,13,12,12,12.339,4
-284.4,-40.57,2,0,2,1.915,3
-284.4,-24.12,2,0,1,1.244,2
-284.5,-74.38,13,12,13,12.546,4
-284.6,-68.25,13,12,12,12.291,4
-284.6,-63.36,13,12,12,12.402,4
-284.7,-68.21,13,12,12,12.294,4
-284.8,-54.86,8,6,7,6.769,4
-284.8,-57.21,13,12,13,12.643,4
-284.9,-64.19,13,12,12,12.376,4
-285.2,-79.05,8,6,8,7.712,4
-285.3,-67.38,13,12,12,12.313,4
-285.3,-42.27,3,1,2,1.788,3
-285.3,-35.81,2,0,2,1.631,3
-285.4,-69.67,13,12,12,12.365,4
285.4,-32.5,1,0,1,0.858,1
-285.5,-44.27,2,1,2,1.954,3
-285.5,-38,2,0,2,1.743,3
-285.7,-74.59,13,12,13,12.565,4
-286,-33.12,2,0,2,1.506,3
-286.1,-75.41,13,12,13,12.594,4
-286.3,-34.39,2,0,2,1.557,3
-286.3,-68.03,13,12,12,12.357,4
-286.3,-63.01,13,12,12,12.469,4
-286.5,-31.7,3,0,1,1.506,3
-286.5,-62.97,13,12,12,12.472,4
-286.5,-62.2,13,12,13,12.502,4
-286.6,-24.77,2,0,1,1.251,2
286.6,-14.39,0,0,0,0,nan
286.7,-64.08,1,0,1,0.826,2
-286.7,-20.44,2,0,1,1.161,2
-286.8,-58.16,13,12,13,12.635,4
-286.8,-38.86,2,0,2,1.78,3
-286.9,-61.53,13,12,13,12.535,4
-287,-59.9,13,12,13,12.591,4
-287.1,-54.63,7,5,6,5.637,4
-287.1,-64.2,13,12,12,12.446,4
-287.2,-57.02,11,8,10,9.603,4
-287.2,-69.65,13,12,12,12.417,4
-287.3,-22.87,2,0,1,1.207,2
-287.3,-66.03,13,12,12,12.406,4
-287.3,-58.82,13,12,13,12.624,4
-287.4,-64.94,13,12,12,12.431,4
-287.6,-65.31,13,12,12,12.431,4
-287.6,-65.03,13,12,12,12.435,4
287.7,-39.5,1,0,1,0.888,1
-287.8,-35.53,2,0,2,1.597,3
-287.8,-73.11,13,12,13,12.535,4
-288,-67.84,13,12,12,12.413,4
-288,-76.07,13,12,13,12.624,4
288.1,-75.86,3,0,1,1.539,2
-288.5,-64.94,13,12,12,12.465,4
-288.6,-62.63,13,12,13,12.531,4
-288.6,-29.93,2,0,1,1.377,2
-288.7,-67.32,13,12,12,12.435,4
-288.7,-77.23,13,12,12,12.255,4
-288.7,-76.21,13,12,13,12.631,4
-289.1,-60.79,13,12,13,12.594,4
-289.1,-46.58,3,2,2,2.341,3
-289.2,-44.36,3,0,2,1.659,3
-289.2,-64.84,13,12,12,12.487,4
-289.3,-59.86,13,12,13,12.62,4
-289.4,-71.04,13,12,12,12.498,4
-289.5,-25.44,2,0,1,1.256,2
-289.9,-85.91,3,2,3,2.694,3
-290,-58.11,11,8,10,9.603,4
-290,-36.32,2,0,2,1.613,3
-290,-57.83,10,8,9,8.915,4
-290,-68.24,13,12,12,12.472,4
-290,-68.96,13,12,12,12.476,4
290.1,-46.84,1,0,1,0.931,1
-290.1,-63.08,13,12,13,12.55,4
-290.1,-63.52,13,12,13,12.539,4
-290.2,-65.35,13,12,13,12.502,4
-290.2,-46.68,3,2,2,2.323,3
290.4,-77.99,2,0,2,1.5,3
-290.4,-75.14,13,12,13,12.617,4
-290.5,-58.77,12,10,11,11.208,4
-290.5,-60.72,13,12,13,12.613,4
-290.6,-33.64,2,0,2,1.494,3
-290.9,-48.95,3,2,3,2.555,3
291,-45.32,1,0,1,0.921,1
-291,-72.86,13,12,13,12.565,4
291.1,-45.43,1,0,1,0.922,1
-291.1,-78.91,8,6,7,6.823,4
-291.1,-68.13,13,12,12,12.498,4
291.3,-46.75,1,0,1,0.931,1
-291.5,-57.71,8,6,8,7.513,4
291.8,-45.01,1,0,1,0.92,1
-291.9,-65.87,13,12,13,12.531,4
-292,-75.95,13,12,13,12.643,4
292,-42.7,1,0,1,0.907,1
-292.3,-64.75,13,12,13,12.557,4
292.6,-1.429,0,0,0,0,nan
-292.6,-65.02,13,12,13,12.557,4
292.8,-45.85,1,0,1,0.927,1
-292.8,-57.05,7,5,6,5.98,4
-292.8,-59.02,10,7,9,8.685,4
292.9,-45.92,1,0,1,0.927,1
-292.9,-61.27,13,12,13,12.631,4
293,-60.53,2,0,1,1.085,2
-293.1,-64.34,13,12,13,12.576,4
-293.3,-65.22,13,12,13,12.565,4
-293.5,-45.99,2,1,2,1.541,3
-293.5,-75.24,13,12,13,12.639,4
-293.6,-67.2,13,12,13,12.55,4
-293.8,-66.85,13,12,13,12.557,4
-294.2,-60.54,11,10,11,10.511,4
-294.4,-65.17,13,12,13,12.587,4
-294.6,-62.72,13,12,13,12.628,4
-294.9,-57.44,6,4,6,5.432,4
294.9,-78.14,2,0,2,1.516,3
295,-58.18,2,0,1,1.053,2
-295.1,-44.25,2,1,2,1.781,3
-295.3,-73.19,13,12,13,12.617,4
-295.6,-60.66,10,8,9,8.869,4
-295.8,-40.03,2,0,2,1.726,3
-295.9,-64.23,13,12,13,12.62,4
-296.1,-71.08,13,12,13,12.602,4
-296.7,-57.41,5,4,5,4.692,3
-296.8,-63.75,13,12,13,12.639,4
-296.9,-71.63,13,12,13,12.613,4
297,-1.947,0,0,0,0,nan
-297.2,-75.95,10,8,9,9.113,4
-297.2,-61.36,9,6,9,8.345,4
-297.3,-56.25,5,2,4,3.731,3
-297.4,-60.35,8,6,7,6.936,4
-297.4,-61.8,10,8,9,8.775,4
-297.4,-68.35,13,12,13,12.609,4
-297.5,-40.88,2,0,2,1.744,3
-297.5,-16.08,2,0,1,1.057,2
297.8,-58.58,2,0,1,1.064,2
-298,-61.7,9,6,8,8.031,4
-298,-76.9,8,6,8,7.447,4
-298.2,-66.48,13,12,13,12.628,4
-298.3,-70.71,13,12,13,12.624,4
298.4,-7.557,0,0,0,0,nan
-299.2,-64.09,11,9,10,10.124,4
-299.2,-4.146,1,0,1,0.931,1
-299.3,-74.53,11,8,10,9.853,4
299.3,-29.02,1,0,1,0.854,1
-299.4,-66.58,13,12,13,12.643,4
-299.6,-17.22,2,0,1,1.067,2
-300.6,-74.56,10,8,9,8.821,4
-300.9,-50.31,3,2,2,2.329,3
-301.5,-10.69,1,0,1,0.979,2
-301.9,-66.9,11,8,10,9.545,4
302,-42.9,1,0,1,0.916,1
-302.3,-16.06,2,0,1,1.042,2
-302.3,-72.71,10,8,9,9.113,4
-302.3,-70.56,11,10,10,10.195,4
-302.4,-66.49,10,7,9,8.641,4
302.7,-35.62,1,0,1,0.88,1
-302.9,-64.61,7,6,7,6.967,4
-303.6,-76.27,7,5,6,6.142,4
-303.7,-56.07,3,2,3,2.81,3
-303.7,-69.42,10,7,9,8.641,4
-303.7,-66.62,8,6,8,7.579,4
-303.9,-68.2,9,6,8,8.148,4
304,-76.64,2,0,2,1.486,3
-304,-75.73,8,6,6,6.332,4
-304.2,-8.443,1,0,1,0.954,1
-304.2,-62.92,6,4,5,5.219,3
304.8,-30.78,1,0,1,0.863,1
305.1,-66,2,0,1,1.206,2
306.1,-40,1,0,1,0.905,1
-306.6,-76.61,6,4,5,5.185,3
306.7,-41.14,1,0,1,0.912,1
-307.1,-51.58,3,2,2,2.208,3
-307.4,-62.02,5,2,4,3.613,3
-307.5,-25.36,2,0,1,1.162,2
307.6,-42.04,1,0,1,0.918,1
307.9,-27.71,1,0,1,0.855,1
-308.4,-27.23,2,0,1,1.191,2
-308.5,-25.6,2,0,1,1.16,2
-308.8,-32.75,2,0,1,1.307,2
-308.9,-12.51,1,0,1,0.977,2
309.2,-8.082,0,0,0,0,nan
309.4,-27.38,1,0,1,0.855,1
309.6,-44.65,1,0,1,0.937,1
309.9,-69.39,2,0,1,1.294,2
310,-26.47,1,0,1,0.853,1
-310.1,-30.38,2,0,1,1.244,2
310.2,-84.28,2,0,2,1.857,3
310.2,-77.93,2,0,2,1.56,3
-310.5,-18.79,2,0,1,1.046,2
310.6,-67.7,2,0,1,1.259,2
-310.7,-16.86,2,0,1,1.02,2
310.8,-47.54,1,0,1,0.959,1
-310.8,-64.91,5,2,4,3.627,3
310.9,-50.99,2,0,1,0.994,2
-311.3,-61.68,3,2,3,2.919,3
-311.6,-80.94,4,2,3,3.041,3
311.9,-6.799,0,0,0,0,nan
311.9,-4.059,0,0,0,0,nan
312.2,-5.292,0,0,0,0,nan
312.3,-50.34,2,0,1,0.991,2
312.4,-68.91,2,0,1,1.292,2
-312.4,-66.74,5,2,4,3.679,3
312.6,-71.31,2,0,1,1.352,2
-312.9,-17.15,2,0,1,1.016,2
313,-49.8,2,0,1,0.986,2
-314.2,-62.51,3,2,3,2.797,3
314.5,-1.191,0,0,0,0,nan
-314.8,-72.73,5,2,4,3.835,3
314.9,-47.25,1,0,1,0.964,1
-315,-18.75,2,0,1,1.027,2
-315.1,-77.43,5,2,3,3.215,3
-315.4,-65.51,4,2,3,2.963,3
-316.7,-68.71,4,2,3,3.082,3
-316.9,-18.05,2,0,1,1.009,2
-317.1,-58.03,3,2,2,2.291,3
-317.2,-10.3,1,0,1,0.939,1
317.9,-29.98,1,0,1,0.87,1
318,-31.48,1,0,1,0.877,1
-318.1,-38.48,2,0,1,1.361,2
-318.1,-60.7,3,2,2,2.435,3
318.4,-73.36,3,0,1,1.523,2
-318.5,-64.01,3,2,3,2.654,3
-319.3,-56.27,3,1,2,1.759,3
-319.4,-77.39,4,2,3,3.005,3
319.7,-63.93,2,0,1,1.215,2
319.9,-29.02,1,0,1,0.869,1
-320,-20.77,2,0,1,1.03,2
-320.2,-12.77,1,0,1,0.949,1
-320.7,-41.11,3,0,1,1.529,2
-321.3,-71.24,3,2,3,2.895,3
-321.6,-18,2,0,1,0.991,2
-321.9,-0.7178,1,0,1,0.878,1
-321.9,-47.74,2,0,2,1.61,3
322.3,-0.7174,0,0,0,0,nan
-323.2,-25.53,2,0,1,1.076,2
323.7,-5.102,0,0,0,0,nan
324.9,-70.88,3,0,1,1.481,2
325.3,-61.19,2,0,1,1.188,2
-325.5,-69.52,3,2,3,2.607,3
-325.6,-0.4561,1,0,1,0.871,1
325.9,-37.08,1,0,1,0.915,1
-326,-56.1,2,0,2,1.881,3
-326.2,-19.93,2,0,1,0.993,2
-327,-61.98,2,1,1,1.302,3
327.4,-5.257,0,0,0,0,nan
-328.5,-2.113,1,0,1,0.874,1
-328.8,-16.23,1,0,1,0.95,1
-329,-43.61,2,0,1,1.367,2
-329.3,-24.97,2,0,1,1.036,2
329.8,-19.96,1,0,1,0.851,1
329.9,-44.9,2,0,1,0.981,2
330,-57.2,2,0,1,0.705,2
-330.5,-33.81,2,0,1,1.155,2
331.3,-66.44,2,0,1,1.325,2
-331.4,-57.8,2,0,2,1.82,3
-331.5,-6.011,1,0,1,0.886,1
-331.8,-27.93,2,0,1,1.06,2
-331.9,-37.05,2,0,1,1.2,2
-332,-65.15,3,1,1,1.564,3
332,-69.14,3,0,1,1.435,2
332.2,-84.34,2,0,2,1.804,3
332.4,-49.82,2,0,1,1.046,2
332.5,-74.48,2,0,2,1.565,3
-333,-52.57,2,0,2,1.582,3
333.5,-81.68,2,0,2,1.853,3
334,-20.28,1,0,1,0.856,1
334.2,-22.58,1,0,1,0.864,1
334.4,-86.07,3,1,2,1.786,3
334.4,-43.6,2,0,1,0.982,2
-334.8,-40.88,2,0,1,1.247,2
-335.1,-73.72,3,2,2,2.39,3
-335.1,-1.736,1,0,1,0.864,1
335.2,-20.33,1,0,1,0.857,1
-335.2,-70.38,3,2,2,2.27,3
335.3,-3.281,0,0,0,0,nan
-335.6,-6.135,1,0,1,0.879,1
336,-82.05,2,0,2,1.887,3
-336,-29.62,2,0,1,1.058,2
-336.3,-21.46,1,0,1,0.966,1
-337.3,-2.158,1,0,1,0.862,1
337.4,-17.46,1,0,1,0.851,1
-337.5,-87.58,3,2,2,2.314,3
-338.4,-0.00759,1,0,1,0.855,1
338.8,-20.54,1,0,1,0.862,1
-339.1,-55.97,2,0,2,1.589,3
339.1,-53.75,1,0,1,0.921,2
-339.4,-5.553,1,0,1,0.87,1
-339.5,-52.74,2,0,2,1.479,3
339.9,-19.77,1,0,1,0.861,1
-340.1,-53.43,2,0,2,1.491,3
-340.5,-38.73,2,0,1,1.161,2
341.1,-36.85,1,0,1,0.946,1
341.5,-62.11,2,0,1,1.295,2
342.2,-45.88,2,0,1,1.039,2
342.2,-19.73,1,0,1,0.864,1
342.3,-63.36,2,0,1,1.328,2
343.2,-30.45,1,0,1,0.913,1
-344.4,-70.25,3,1,2,1.786,3
-344.6,-68.42,2,0,2,1.925,3
-345.1,-15.96,1,0,1,0.907,1
345.1,-42.3,2,0,1,1.009,2
-345.2,-19.75,1,0,1,0.928,1
346.2,-13.62,1,0,1,0.85,1
-346.2,-79.93,3,2,2,2.265,3
346.7,-47.99,2,0,1,1.087,2
-348.2,-16.21,1,0,1,0.901,1
-348.4,-15.07,1,0,1,0.895,1
348.7,-42.41,2,0,1,1.026,2
-348.8,-69.15,2,0,2,1.876,3
349.1,-26.23,1,0,1,0.903,1
-349.3,-45.77,2,0,1,1.212,2
349.7,-18.76,1,0,1,0.87,1
-349.7,-74.7,3,1,2,1.785,3
349.7,-45.15,2,0,1,1.065,2
-350.1,-4.261,1,0,1,0.853,1
-350.3,-17.65,1,0,1,0.904,1
-350.4,-5.646,1,0,1,0.856,1
-350.5,-6.499,1,0,1,0.858,1
-350.8,-20.38,1,0,1,0.917,1
351.1,-61.13,2,0,1,1.348,2
351.3,-56.25,2,0,1,1.249,2
-351.4,-62.57,2,0,2,1.599,3
-351.5,-33.85,2,0,1,1.025,2
-351.6,-64.15,2,0,2,1.646,3
352,-79.02,2,0,2,1.92,3
352.6,-21.32,1,0,1,0.886,1
-352.8,-71.65,2,0,2,1.889,3
353.3,-88.26,3,2,2,2.204,3
-353.6,-9.686,1,0,1,0.865,1
353.6,-26.18,1,0,1,0.912,1
-353.8,-56.09,2,0,1,1.379,2
-353.9,-42.06,2,0,1,1.118,2
-354.7,-42.85,2,0,1,1.124,2
-354.9,-47.58,2,0,1,1.198,2
355,-30.78,1,0,1,0.944,1
-355.1,-41.29,2,0,1,1.099,2
-355.2,-54.69,2,0,1,1.333,2
